group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_s,phi_s
all,0.09770559479304382,0.4224992542127663,1.492516205690471,3.5325889710064557,30000,0.36151144705021226,0.2702555583903795,8.0139353335633e-06,8.014020965357671e-06,2.8310242075637017e-05
